company_id;name;sector;sessions
C_serbot;SerBot;Advanced Manufacturing & Robotics;10/2025
C_servicesvoituresepaves;Services Voitures Epaves;E-commerce;11/2020
C_servicesvoituresepavessve;Services voitures épaves (SVE);E-commerce;09/2020
C_servidronesolutions;ServiDrone Solutions;Agritech;03/2024
C_servini;Servini;Business Software & Services;04/2023
C_servistn;Servis.tn;Non renseigné;09/2019
C_sesamm;SESAMm;Fintech;05/2021
C_sesamumnutrition;Sesamum Nutrition;FoodTech & New Food;10/2024
C_sftechnologies;SF Technologies;E-Commerce;06/2019
C_shadoc;Shadoc;Non renseigné;02/2020
C_shadocsocietesirateditionspinoffdesirat;Shadoc (société Sirat Edition spin off de Sirat);Non renseigné;11/2019
C_shadowtwin;ShadowTwin;CyberSecurity;06/2026
C_shape;Shape;EdTech;11/2022
C_sheapit;Sheapit;Business Software and services;11/2024
C_sheshares;She Shares;Non renseigné;03/2020
C_shipper;SHIPPER;Commerce and shopping;08/2024
C_shippernetwork;Shipper Network;Commerce & Shopping;10/2022
C_shippinglog;ShippingLog;Mobility;10/2023
C_shipzzer;Shipzzer;Business Software;03/2021
C_shoofu;ShooFu;Consumer products and services;04/2023
C_shoot;Shoot;Business Software and services;"10/2025; 12/2025"
C_shopyscience;Shopy Science;Business Software & Services;07/2022
C_shotime;Shotime;Marketplace;12/2021
C_shwoppy;Shwoppy;"Advanced Manufacturing & Industry; Marketplace";"04/2021; 12/2021"
C_shyk;SHYK;Wellness;"09/2021; 10/2021"
C_shykvoyage;Shyk Voyage;Marketplace;01/2022
C_sidekick4alloneteemtunisiasuarl;Sidekick4All ONETEEM Tunisia SUARL;Productivity;05/2026
C_sidichat;SidiChat;Business Software and services;10/2025
C_signaletiqueintelligentethorsystem;Signalétique intelligente / Thor System;Creative industry;08/2021
C_sigoro;SIGORO;"Fintech; TravelTech";"06/2023; 11/2024"
C_sigounda;Si-Gounda;Fintech;09/2022
C_silvermadeconsulting;SILVER-MADE CONSULTING;Security;10/2023
C_simexperience;SimExperience;Advanced Manufacturing & Industry;05/2022
C_sinisterscriptsstudios;Sinister scripts studios;Ad Tech and Creative Tech;07/2024
C_sirajtech;Siraj'Tech;Environment;12/2022
C_siroccojobinterviewlive;SIROCCO (Jobinterview.live);RH;05/2026
C_siteflowfactory;Siteflow Factory;E-Commerce;06/2019
C_skanit;Skanit;Marketplace;12/2021
C_skanitdigitalsolutions;SKANIT DIGITAL SOLUTIONS;FoodTech & New Food;03/2022
C_skazytunisia;Skazy Tunisia;Business Software and services;"02/2025; 10/2024"
C_skilinkai;SKILINK AI;Business Software and services;11/2024
C_skilled;Skilled;EdTech;03/2021
C_skillias;Skillias;EdTech;01/2022
C_skills21;Skills21;EdTech;"03/2021; 05/2021"
C_skills4africa;SKILLS 4 AFRICA;Social Business;02/2024
C_skillzone;Skill ZONE;EdTech;06/2022
C_skinphilosophy;SKINPHILOSOPHY;Wellness;"06/2023; 11/2023"
C_sktech;SK Tech;"Consumer Products and Services; Fintech";"07/2023; 10/2022"
C_skyranger;SkyRanger;Agritech;08/2021
C_skyswiftmedical;SkySwift Medical;HealthTech;03/2026
C_skytek;SKYTEK;Non renseigné;01/2020
C_slamadattes;SLAMA DATTES;Non renseigné;04/2020
C_slayton;Slayton;"Ad Tech and Creative Tech; Communication services";"05/2025; 09/2024; 10/2025"
C_slidzo;Slidzo;FoodTech & New Food;08/2022
C_smaaotunisie;SMAAO Tunisie;Insurance tech;06/2019
C_smardac;SmarDac;Environment/Energie;08/2022
C_smarketyrs;Smarketyrs;Business Software;05/2021
C_smartandclean;Smart and Clean;Cleantech;04/2019
C_smartbat;SMARTBAT;Consumer products and services;12/2024
C_smartbooktn;smartbook.tn;Websites and mobile apps;06/2026
C_smartbrandweb;Smart Brand Web;Non renseigné;08/2019
C_smartcarssolutions;Smart Cars Solutions;Ad Tech and Creative Tech;04/2024
C_smartcity;Smart City;Logiciel;11/2020
C_smartco;SMARTCO;Pharma;04/2026
C_smartcubestore;Smart cube store;Advanced Manufacturing & Industry;12/2021
C_smartdetection;Smart Detection;Agritech;11/2021
C_smartecowicotechnology;Smart Ecowico Technology;CyberSecurity;08/2021
C_smartescape;Smart Escape;TravelTech;07/2024
C_smartfactory;Smart Factory;Advanced Manufacturing & Robotics;11/2022
C_smartfactoryrevolution;Smart Factory Revolution;Advanced Manufacturing & Industry;08/2021
C_smartfarm;Smart Farm;Non renseigné;08/2019
C_smartfarmsolutions;Smart Farm Solutions;Agritech;05/2024
C_smartfleet;Smartfleet;Business Software;09/2021
C_smartforgreenfarmandforestfireprotection;Smart For Green: Farm and Forest Fire Protection;Agritech;01/2023
C_smartgeo;SmartGEO;AdTech;04/2026
C_smartgros;Smart Gros;Business Software and services;08/2024
C_smarth;Smarth;Logiciel;12/2020
C_smarthousetunisia;Smart House Tunisia;Non renseigné;02/2020
C_smartingserve;Smarting Serve;Business Software and services;07/2023
C_smartiz;SMARTI'Z;Health care;07/2021
C_smartlogger;SMART LOGGER;Non renseigné;10/2019
C_smartmaintenancecontrol;Smart Maintenance & Control;Ad Tech and Creative Tech;03/2023
C_smartmaker;Smart Maker;Ad Tech and Creative Tech;11/2025
C_smartmedsa;Smart Med SA;Plateforme Sociale;05/2019
C_smartmobility;Smart Mobility;IoT;"04/2019; 10/2022"
C_smartnet;Smart Net;Environment;05/2025
C_smartools;SMARTOOLS;Fintech;03/2022
C_smartpay;SmartPay;Fintech;05/2023
C_smartracinghub;Smart Racing Hub;Autre contenu créatif;01/2021
C_smartravel;SMARTravel;Logiciel;01/2021
C_smartshift;SmartShift;Business Software and services;10/2023
C_smartshop;SmartShop;Services de communication;04/2021
C_smartsports;SMART SPORTS;Creative industry;06/2021
C_smartswitchsystems;Smart Switch Systems;Environment;03/2021
C_smartways;Smart-Ways;Non renseigné;10/2019
C_smartweys;SMARTWEYS;Business Software and services;05/2025
C_smartwork;Smart work;Business Software and services;11/2024
C_smarty;SMARTY;EdTech;07/2022
C_smbusiness;SM Business;Consumer products and services;03/2024
C_smdrone;SM Drone;Advanced Manufacturing & Robotics;01/2026
C_smeks;SMEK'S;Non renseigné;04/2020
C_smeksinvest;Smek's Invest;Non renseigné;05/2020
C_smelsycom;Smelsy.com;EdTech;09/2020
C_smic;smic;Health tech & wellbeing;03/2022
C_smoft;SMOFT;Business Software and services;05/2023
C_sno;SNO;"Consumer products and services; Environment";"06/2024; 10/2021"
C_soar;SOAR;Health Tech;12/2020
C_soasy;SOASY;Advanced Manufacturing & Robotics;12/2024
C_societeardarypartnerstunisia;SOCIETE ARDARY PARTNERS TUNISIA;Non renseigné;12/2019
C_societebewise;SOCIETE BE WISE;Business Software and services;11/2025
C_societeclassquiz;Société Classquiz;EdTech;08/2020
C_societecreatorhunter;SOCIETE CREATOR HUNTER;Creative industry;01/2022
C_societedatasphera;Société Datasphera;Non renseigné;05/2020
C_societedeservicespourlesorganismessolidaires;Société de Services pour les Organismes Solidaires;Social Business;07/2021
C_societedomservices;Société DOM Services;Non renseigné;09/2019
C_societedoyieldtunisieprojetrevmate;Société DoYield Tunisie / Projet RevMate;Business Software and services;03/2026
C_societeespoirservicesassistancedesurgences;Société Espoir services assistance des urgences;Mobility;06/2024
C_societeevolutik;Société Evolutik;Autre contenu créatif;11/2020
C_societeinfosquaretunisie;SOCIETE INFOSQUARE TUNISIE;Business Software and services;09/2022
C_societeinnovega;SOCIETE INNOVEGA;Agritech;02/2023
C_societeinstitutiondesmodesalternatifsdereglementde;Société institution des modes alternatifs de règlement des litiges;Non renseigné;08/2019
C_societeinternationaledelevagesdesespecesnutriprote;Société internationale d'élevages des espèces nutri protein;FoodTech & New Food;11/2023
C_societejhimipourleselevateurslegers;Société Jhimi Pour Les Elévateurs Légers;Non renseigné;12/2019
C_societejpartenerstunisiesuarl;Société JPARTENERS TUNISIE SUARL;Logistique;07/2021
C_societelaverit;société Lave'rit;Logistique;01/2021
C_societelearnsetpremierprojetmedset;Société : Learnset / Premier projet : Medset;EdTech;03/2024
C_societelivraisonija;Société livraison ija;Mobility;05/2024
C_societemediterraneennededistillerieartisanale;Société Méditerranéenne de Distillerie Artisanale;FoodTech & New Food;12/2025
C_societenovelti;Société NOVEL-TI;AI;05/2021
C_societensija;Société NSIJA;Autre contenu créatif;06/2020
C_societepolyouate;Société Polyouate;Non renseigné;05/2020
C_societeramzidestockengineeringetgestiondelivraison;Société ramzi de stock engineering et gestion de livraison;Marketplace / e-commerce;07/2021
C_societesaghrouncom;Société Saghroun.com;Non renseigné;02/2020
C_societesaguedni;SOCIETE SAGUEDNI;Mobility;02/2023
C_societesoukelghorba;Société Souk El-Ghorba;E-commerce;11/2020
C_societestbi;Société STBI;Autre contenu créatif;05/2019
C_societetunipages;Société Tunipages;Non renseigné;02/2020
C_societetunisianonlineteachers;Societe Tunisian Online Teachers;Non renseigné;01/2020
C_societevaerdiasolutions;SOCIETE VAERDIA SOLUTIONS;Business Software and services;08/2024
C_societevisenioussuarl;société VISENIOUS SUARL;ERP;04/2026
C_sofi;SOFI;Marketplace / e-commerce;05/2021
C_softaveratunisie;SOFTAVERA TUNISIE;Business Software and services;01/2025
C_softbook;Softbook;Health care;08/2021
C_softifi;SOFTIFI;Non renseigné;04/2020
C_softsysinternationalesarl;SOFTSYS INTERNATIONALE SARL;HealthTech;02/2025
C_sogreen;So Green;Environment;06/2023
C_sokari;SOK'ARI;HealthTech;"01/2024; 03/2023; 03/2025"
C_solarchain;Solar Chain;Fintech;02/2024
C_soldy;Soldy;Non renseigné;03/2020
C_soledu;Soledu;EdTech;05/2022
C_solfa;SOLFA;Healthcare & Wellness;11/2021
C_solixy;SOLIXY;Non renseigné;11/2019
C_solvizor;Solvizor;Fintech;06/2025
C_soniabenrejeb;Sonia Ben Rejeb;Biotech;04/2021
C_soonmarine;Soon Marine;Autre contenu créatif;02/2021
C_sophiasoftwaresolutions;Sophia software solutions;FoodTech & New Food;05/2022
C_sosadressecom;SOSADRESSE.COM;Services de communication;09/2021
C_sougui;Sougui;Commerce and shopping;06/2022
C_souguieshop;SOUGUI E-SHOP;Commerce and shopping;11/2022
C_soukelfalleh;souk elfalleh;Agritech;04/2023
C_soulplanet;Soul & Planet;Marketplace / e-commerce;05/2021
C_southfruits;South Fruits;Agritech;05/2023
C_southfruitsagri;South Fruits Agri;Agritech;12/2023
C_spades;SPADES;Business Software and services;"03/2023; 05/2023"
C_sparkauto;Spark Auto;Mobility;12/2025
C_speedy;Speedy;Business Software;05/2021
C_speedyerp;Speedy ERP;Business Software and services;03/2024
C_spinshare;SPINSHARE;Wellness;09/2023
C_spirunat;Spirunat;HealthTech;01/2025
C_split;Split;Non renseigné;04/2020
C_spofun;SPOFUN;Wellness;04/2022
C_spone;SP.one;Communication services;10/2024
C_spookyanddiva;Spooky And Diva;FoodTech & New Food;02/2024
C_sportfederation;Sport federation;Social Business;12/2024
C_sportland;Sport Land;Social Business;06/2021
C_sportmates;SPORT MATES;Commerce and shopping;07/2025
C_sportology;SPORTOLOGY;Autre contenu créatif;08/2020
C_sportopia;Sportopia;Non renseigné;02/2020
C_spovio;Spovio;Consumer products and services;02/2026
C_spr01;SPR01;Wellness;06/2024
C_spr01labs;SPR 01 Labs;Wellness;08/2024
C_sprindt;Sprindt;Non renseigné;05/2020
C_spx;SPX;Non renseigné;10/2019
C_sqoin;SQOIN;Non renseigné;01/2020
C_sssinnovation;S S S INNOVATION;Marketplace;11/2021
C_staffiny;Staffiny;Business Software & Services;05/2022
C_staggy;STAGGY;Health care;09/2021
C_stardusttn;Stardust.tn;Commerce and shopping;11/2022
C_stark;STARK;Non renseigné;05/2020
C_startaw;StarTAW;Non renseigné;12/2019
C_startlineskills;Start Line Skills;Creative industry;03/2022
C_startsmartstudio;Start Smart Studio;Non renseigné;03/2020
C_statiscom;Statiscom;Business Software and services;02/2025
C_steaccentalphaconnectcomputingforenterprises;"STE ""ACCENT"" ALPHA CONNECT COMPUTING FOR ENTERPRISES";IoT;05/2026
C_stebirdhouce;STE Birdhouce;Consumer Product & Services;10/2022
C_stebitaqatn;Ste BITAQA TN;Business Software & Services;11/2022
C_stecarcoliva;Sté Carcoliva;Agritech;01/2022
C_stecoachini;STE COACHINI;Services de communication;02/2022
C_stedineomedsolutions;STE DINEOMED SOLUTIONS;Health tech & wellbeing;01/2022
C_stedwee;STE D-WEE;Health Tech;11/2020
C_steedenengineering;STE EDEN ENGINEERING;Advanced Manufacturing & Robotics;06/2022
C_steeskyprofessionalserviceslimited;STE ESKY PROFESSIONAL SERVICES LIMITED;Non renseigné;01/2020
C_stefouita;STE Fouita;Logiciel;11/2020
C_stegreennonwovenvislinegnv;Sté Green Nonwoven Visline G N V;Environment;08/2025
C_stehopehealthcaresolutions;Ste Hope Healthcare Solutions;Health Tech;08/2020
C_steindustrialfactooryatech;STE Industrial FACTOORYA Tech;IoT;08/2020
C_stejuniorscv;STE JUNIORS CV;EdTech;07/2021
C_stekaoun;STE Kaoun;Fintech;04/2019
C_stektntraffic;STE KTN TRAFFIC;Business Software;06/2021
C_stelaveritho;STE LAVERIT H O;Logistique;07/2021
C_stemado;STEMA-Do;EdTech;"08/2024; 09/2022"
C_stemagicubeindustrie;Ste Magicube Industrie;Autre contenu créatif;02/2021
C_stemaspet;Sté MASPET;Creative industry;05/2021
C_stemrammatn;STE MRAMMA TN;Proptech;05/2022
C_steniweestunisia;STE NIWEES TUNISIA;Marketplace;12/2021
C_steoceanustart;STE OCEANUSTART;Environment;11/2022
C_steotospexsoultions;STE OTOSPEX SOULTIONS;Consumer Products & Services;05/2023
C_stepersavia;STE PERSAVIA;Mobility;09/2021
C_stereco;STERECO;"Health Care & Wellbeing; HealthTech";"04/2021; 10/2022"
C_stesammtestautomation;STE SAMM TEST & AUTOMATION;Robotique;08/2021
C_stesmelsy;STE SMELSY;EdTech;11/2020
C_stetabhoteldigital;STE TABHOTEL DIGITAL;Business Software and services;05/2025
C_stetildah;Ste Tildah;Business Software;04/2021
C_stetunisiennecosolardesinnovations;STE TUNISIENNE CO-SOLAR DES INNOVATIONS;Energie;11/2020
C_stevetalysttechsolution;ste vetalyst tech solution;HealthTech;08/2023
C_stevifpro;STE VIF PRO;E-commerce;07/2019
C_steviviaclinicalnetwork;STE Vivia Clinical Network;HealthTech & wellbeing;09/2022
C_stevizmerald;STE Vizmerald;Advanced Manufacturing & Industry;09/2021
C_stewebcoming;Sté WEBCOMING;Plateforme Sociale;05/2022
C_steyagri;STE YAGRI;Agritech;06/2021
C_stezurvanet;STE ZURVANET;Agritech;09/2024
C_stileai;Stile.ai;Creative industry;02/2022
C_stocki;Stocki;Business Software and services;"07/2025; 08/2025"
C_stockpad;StockPad;Business Software;07/2021
C_stockydowny;Stocky Downy;Business Software and services;08/2025
C_storex;STOREX;Business Software and services;11/2023
C_storycraft;Storycraft;Ad Tech and Creative Tech;09/2022
C_storyet;Storyet;Business Software;03/2021
C_storzymyairstorage;Storzy (Myairstorage);Marketplace;10/2021
C_streetcarhub;StreetCarHub;Autre contenu créatif;"06/2020; 07/2020"
C_strikemototrs;STRIKE MOTOTRS;Non renseigné;12/2019
C_studentlifestyle;Student Life Style;EdTech;02/2024
C_studenty;Studenty;"EdTech; Social Business";"03/2023; 09/2023"
C_studytn;Study.tn;E-Learning;04/2019
C_stylelinker;StyleLinker;Social Business;03/2022
C_styly;Styly;Commerce and shopping;05/2025
C_stylyapp;Styly App;Commerce and shopping;02/2026
C_successstory;SUCCESS STORY;Social Business;06/2021
C_successstudy;SUCCESS STUDY;Consumer products and services;07/2023
C_sunairfountaingenerateurdeaudeboissonatmospherique;SunAir Fountain® : Générateur d’eau de boisson atmosphérique par le solaire;Environment;12/2022
C_suntracker;Sun Tracker;Non renseigné;01/2020
C_superfactorial;SuperFactorial;Business Software and services;09/2023
C_superhost;SUPERHOST;TravelTech;07/2025
C_supermarchefouna;Supermarché Founa;Non renseigné;11/2019
C_supersenses;Super Senses;Business Software & Services;09/2022
C_supplyair;Supply Air;"Non renseigné; Services";"04/2019; 12/2019"
C_supplyzpro;SupplyzPro;Business Software and services;02/2024
C_supportdecoupeacouvercleautomatique;Support de coupe a couvercle automatique;Non renseigné;"01/2020; 02/2020"
C_suprem;Suprem;Creative industry;03/2021
C_supremcloudtechnologies;SUPREMCLOUD TECHNOLOGIES;Creative industry;08/2021
C_surfinpoweredbyincept;Surfin - powered by Incept;Mobile;07/2019
C_surveyfibrecivil;Survey Fibre & Civil;Services de communication;01/2022
C_surviveresilience;SURVIVE RESILIENCE;Business Software and services;04/2023
C_svlab;SV LAB;Agritech;10/2024
C_swalapp;SwalApp;Mobile;06/2020
C_swanina;Swanina;Non renseigné;10/2019
C_swavl;Swavl;Social Business;07/2021
C_swieq;Swieq;Ad Tech and Creative Tech;07/2022
C_swiftlane;Swiftlane;Mobility;04/2024
C_swipe;Swipe;Fintech;05/2025
C_switchautomobile;SwitchAutomobile;Marketplace;04/2021
C_switchplateformedediagnosticetdeconduiteauchangeme;Switch - Plateforme de diagnostic et de conduite au changement numérique;Business Software and services;08/2024
C_swiver;Swiver;FinTech;05/2019
C_sylaaitunisia;SYLA AI TUNISIA;TravelTech;11/2025
C_symbiowave;SymbioWave;Business Software and services;"10/2025; 12/2025"
C_symmetryknostatikmedia;Symmetryk / No Statik Media;Non renseigné;04/2020
C_synapse;Synapse;"HealthTech; Logiciel";"02/2025; 07/2020"
C_synapsehr;SYNAPSE-HR;Business Software and services;08/2024
C_syndiki;Syndiki;Real Estate Tech;"04/2025; 09/2024"
C_sysnapsus;SYSNAPSUS;HealthTech;"06/2024; 10/2024"
C_t7dgaming;T7D Gaming;Ad Tech and Creative Tech;12/2024
C_ta7richa;Ta7richa;FoodTech & New Food;01/2025
C_tabaani;Tabaani;TravelTech;07/2022
C_tabachirgames;Tabachir Games;EdTech;08/2022
C_tachelik;Tache-Lik;EdTech;10/2025
C_tadaa;Tadaa;Business Software and services;10/2023
C_tadbirai;Tadbir AI;Environment;05/2026
C_tadecoit;Tadeco IT;E-Commerce;04/2019
C_taderok;Taderok;Non renseigné;10/2019
C_tadreex;TADREEX;EdTech;09/2021
C_tadwir;Tadwir;Consumer products and services;10/2023
C_tagamutavalley;Tagamuta Valley;Health care;10/2021
C_tajjer;Tajjer;Business Software and services;09/2025
C_tajrabti;Tajrabti;TravelTech;10/2021
C_takiacademy;TakiAcademy;EdTech;05/2019
C_taktak;Tak Tak;Mobility;"08/2025; 11/2024; 12/2025"
C_taktakfood;TakTak Food;FoodTech & New Food;07/2025
C_takwinland;Takwinland;EdTech;04/2021
C_takwira;Takwira;Plateforme Social;04/2021
C_takwirtek;TakwirTek;Business Software and services;08/2024
C_talasin;Talasin;Social Business;08/2021
C_talent619;Talent 619;Business Software and services;03/2026
C_talento;Talento;Business Software and services;02/2026
C_talentonetwork;TALENTO NETWORK;Business Software and services;06/2026
C_talentverse;Talent Verse;Employment;04/2026
C_taleplatform;Tale Platform;Business Software and services;01/2025
C_talifouni;Talifouni+;Business Software and services;"08/2025; 09/2025"
C_tammani;TAMMANI;Healthcare & Wellness;11/2021
C_tamwiltn;TAMWIL.TN;Fintech;07/2020
C_tanitai;Tanit.ai;HealthTech;12/2023
C_tanitcorporatesolutions;Tanit Corporate Solutions;Fintech;12/2023
C_taniterra;Taniterra;"Business Software and services; EdTech";"03/2026; 05/2025"
C_tanithealthcaretechnologies;Tanit HealthCare Technologies;HealthTech;04/2024
C_tanitsign;Tanit Sign;Business Software and services;06/2025
C_tanitvisionmonitoring;TANIT VISION MONITORING;Business Software;03/2021
C_taoo;TAOO;Fintech;"07/2022; 12/2022"
C_tap4glam;Tap4glam;Non renseigné;12/2019
C_tartarugacatamaran;Tartaruga Catamaran;TravelTech;02/2025
C_tashfeen;Tashfeen;Logiciel;11/2020
C_taskflow;Taskflow;Mobility;12/2022
C_taskwiseai;TaskWise AI;Productivity;05/2026
C_tastybox;Tastybox;E-commerce;07/2020
C_tawa;TAWA;Marketing;08/2020
C_tawadigitaltalents;TAWA Digital Talents;Creative industry;04/2021
C_tawalancer;tawalancer;Business Software and services;06/2022
C_tawelti;Tawelti;"Business Software; FoodTech & New Food";"05/2025; 10/2021"
C_tawsila;TAWSILA;Mobility;04/2021
C_tawtawdelivery;Taw Taw Delivery;Mobility;07/2022
C_tawtawgroup;Taw Taw Group;Mobility;12/2022
C_taxicommande;taxi commande;Mobility;09/2022
C_taxiorapub;Taxiora Pub;Services de communication;"04/2022; 08/2021"
C_taxiorasmarteo;Taxiora / Smarteo;Mobility;04/2021
C_taysirsolutionstunisia;Taysir Solutions Tunisia;IT;04/2019
C_tbrl;TBRL;Ad Tech and Creative Tech;10/2023
C_tchoutchouyourschoolbustrackingapp;Tchou-Tchou Your school bus tracking App;Non renseigné;04/2020
C_tdr;TDR;E-commerce;06/2020
C_teachica;Teachica;EdTech;04/2023
C_techability;TechAbility;IoT;"04/2019; 05/2020"
C_techaccessibility;TechAccessibility;IT;04/2019
C_techbosswomen;TechBoss Women;Business Software and services;06/2025
C_technologiaacademy;Technologia Academy;"Edtech; Non renseigné";"07/2019; 09/2019"
C_technologiquessolaires;TECHNOLOGIQUES SOLAIRES;Non renseigné;11/2020
C_technoshark;Techno Shark;"Ad Tech and Creative Tech; HealthTech";"10/2023; 11/2024"
C_technozor;Technozor;Business Software and services;08/2025
C_techpioneerembeddedsolutions;TECHPIONEER Embedded Solutions;Business Software and services;02/2025
C_techprosolution;TECHPRO SOLUTION;Business Software and services;05/2024
C_tek4office;TEK4OFFICE;Business Software;06/2021
C_tela;Tela;"E-commerce; Marketplace";"02/2022; 06/2020"
C_teleon;Teleon;Business Software and services;02/2026
C_telesurveillanceprofondedespatientsviauneplateform;Télésurveillance profonde des patients via une plateforme clinique de suivi médical;HealthTech;05/2024
C_teligenciaio;Teligencia.io;CyberSecurity;09/2022
C_telum;Telum;Logiciel;12/2020
C_tenasbook;TenasBook;TravelTech;04/2025
C_tender;Tender;Business Software and services;11/2025
C_tenderflow;TENDER FLOW;Business Software and services;"03/2025; 09/2025"
C_tenjah;tenjah;EdTech;10/2025
C_tennextunisie;Tennex Tunisie;Business Software & Services;12/2022
C_tequaero;Te Quaero;Business Software and services;08/2025
C_teraaverra;TeraaVerra;Agritech;09/2025
C_terminal22;Terminal22;Advanced Manufacturing & Industry;03/2022
C_terraconnect;Terraconnect;SpaceTech;04/2026
C_terraine;TerraÏne;FoodTech & New Food;12/2022
C_terrametrics;Terrametrics;Environment;08/2025
C_terrasens;TerraSens;Agritech;09/2024
C_teskertitn;Teskerti.tn;Non renseigné;09/2019
C_testafid;Testafid+;E-Commerce;04/2019
C_testohire;TestoHire;Business Software and services;"02/2025; 05/2025"
C_testwize;TestWize;Business Software and services;11/2023
C_tetaconcept;TeTa concept;Services;04/2019
C_tfcx;TFCx;Fintech;01/2026
C_tglthegermanlab;TGL - The German Lab;EdTech;12/2022
C_thagamutaagro;Thagamuta Agro;FoodTech & New Food;01/2025
C_thannateleassistance;Thanna Téléassistance;HealthTech;12/2025
C_thbetbehi;Thbet behi;Business Software;11/2021
C_thebimsquare;The BIM Square;Non renseigné;04/2020
C_theboxoffice;The BoxOffice;Non renseigné;03/2020
C_thebridge;The Bridge;EdTech;08/2021
C_thedigitalfurniturecompany;The Digital Furniture Company;Marketplace / e-commerce;03/2021
C_theenglishlab;The English Lab;EdTech;07/2021
C_thehubcoworking;The Hub Coworking;Creative industry;10/2021
C_thelandlord;The Landlord;Non renseigné;09/2019
C_thelandlordmanager;The Landlord Manager;Real Estate Tech;01/2026
C_themazegroup;THEMAZEGROUP;Autre contenu créatif;08/2020
C_themission;The Mission;EdTech;12/2020
C_thenewgenerationforhighenergykids;The New Generation : For high energy kids;EdTech;10/2023
C_thepackagecenter;The Package Center;Commerce and shopping;04/2023
C_thepointinggraphicaltablet;The pointing graphical tablet;"Advanced Manufacturing & Robotics; dvanced Manufacturing & Robotic";"02/2026; 09/2025; 10/2023"
C_thevastlightplatform;The Vastlight Platform;Business Software & Services;08/2022
C_thinkai;ThinkAI;Business Software and services;07/2024
C_thinkit;Think-it;Non renseigné;"04/2020; 09/2019"
C_thiqab;Thiqab;"Business Software and services; Business Soware and services";"02/2023; 07/2023"
C_thnity;Thnity;Mobility;08/2022
C_thnitymaas;Thnity Maas;Mobility;01/2023
C_threerustengine;ThreeRust Engine;Gaming;05/2026
C_thundercode;Thunder code;Business Software and services;06/2025
C_thventures;TH Ventures;Ad Tech and Creative Tech;07/2025
C_thymsys;Thymsys;Business Software and services;03/2025
C_ticka;Ticka;Commerce and shopping;01/2024
C_ticketchainer;Ticketchainer;Business Software;07/2021
C_ticketcommunicationticom;Ticket Communication TICOM;Marketing;04/2019
C_tidy;TIDY;E-commerce;07/2020
C_tiejob;Tiejob;Business Software and services;02/2026
C_tieup;TIE-UP;"Business Software and services; Consumer products and services";"04/2024; 08/2023"
C_tijaralab;Tijara Lab;Communication services;09/2022
C_tikaclub;TIKA CLUB;Fintech;10/2021
C_tikana;Tikana;Productivity;06/2026
C_tiktakcv;TIKTAK CV;Business Software and services;12/2023
C_tiktakpro;Tiktak PRO;Marketplace / e-commerce;07/2021
C_timeandmoneytracker;Time and Money Tracker;Fintech;05/2023
C_timess;Tim'ess;Environment;05/2024
C_tinest;Tinest;Agritech;11/2020
C_tinithibpmautomationbooster;Tinith IBPM Automation Booster;Logiciel;01/2021
C_tinnobotics;TINNOBOTICS;Advanced Manufacturing & Robotics;01/2026
C_tipstalks;tipstalks;Real Estate Tech;"05/2024; 07/2024"
C_tirarobots;TIRA ROBOTS;Non renseigné;10/2019
C_tisopia;Tisopia;E-Commerce;06/2019
C_tissutnmercerietn;Tissu.tn | Mercerie.tn;Commerce and shopping;04/2024
C_tledger;Tledger;Non renseigné;10/2019
C_tmaps;TMAPS;Business Software and services;"05/2025; 10/2025"
C_tnker;Tnker;Consumer products and services;07/2022
C_tnmarket;tnmarket;Marketplace / e-commerce;07/2021
C_tnsmartbot;TN Smartbot;Creative industry;"07/2021; 08/2021"
C_todo;TODO;Moheb Awichewi;10/2024
C_toftyresonfire;TOF: Tyres On Fire;Ad Tech and Creave Tech;02/2023
C_toledo;TOLEDO;"E-commerce; Non renseigné";"03/2020; 07/2020"
C_tollxpress;TOLLXPRESS;Mobility;10/2024
C_tomobilestore;Tomobile Store;Mobility;01/2022
C_toofresh;TooFresh;Environment;11/2025
C_topnearshore;Top Nearshore;Business Software and services;12/2023
C_torrecarb;Torrecarb;Environment;04/2024
C_toumielectronics;Toumi Electronics;Autre contenu créatif;10/2020
C_touta;TOUTA;EdTech;07/2023
C_tracetech;tracetech;Advanced Manufacturing & Robotics;11/2022
C_tracklygo;TracklyGo;Mobility;09/2023
C_tracksite;TrackSite;Business Software and services;04/2024
C_trainyourmind;Train Your Mind;HealthTech;01/2023
C_traitementdesalterationscutaneesirnafnecdteevesetn;traitement des altérations cutanées iRnafnecdteéves et non infectées.;Consumer products and services;04/2023
C_traitementdesdonneesstructurees;Traitement des données structurées;Non renseigné;04/2020
C_transfacile;TransFacile;Logistique;05/2019
C_transfaciletechnogm;Transfacile - Techno GM;Non renseigné;12/2019
C_transinsmartin;TransIN / SmartIN;Insurance Tech;07/2019
C_transittn;TransitTN;Transportation;04/2026
C_travaris;Travaris;"AI; Non renseigné";"03/2020; 11/2020"
C_travelween;Travelween;TravelTech;06/2023
C_trena;TRENA;Wellness;"01/2025; 03/2024"
C_trendytekelearning;trendytek E-Learning;EdTech;11/2025
C_trigo;Trigo;Environment/Energie;03/2022
C_trinovaq;TrinovaQ;Business Software and services;03/2026
C_tripaware;TripAware;TravelTech;07/2022
C_triphive;Trip Hive;TravelTech;"03/2026; 09/2025"
C_triptopie;Triptopie;TravelTech;11/2025
