company_id;company_name;sector;session
C2882;The Landlord Manager;Real Estate Tech;01/2026
C2883;TFCx;Fintech;01/2026
C2884;DURABILIS CONSULTING;Environment;01/2026
C2885;RDVEXPRESS;Business Software and services;01/2026
C2886;Automatizi;Consumer products and services;01/2026
C2887;TINNOBOTICS;Advanced Manufacturing & Robotics;01/2026
C2888;Attoset - The Work OS for Intelligent Work Management;Business Software and services;01/2026
C2889;GensisCode;EdTech;01/2026
C2890;Nexor Robotics;Advanced Manufacturing & Robotics;01/2026
C2891;CvHub;Ad Tech and Creative Tech;01/2026
C2892;CarthaPos;Business Software and services;01/2026
C2893;OpenSOC;Security;01/2026
C2894;SM Drone;Advanced Manufacturing & Robotics;01/2026
C2895;Eyproc;Business Software and services;01/2026
C2896;JeelQuest;Social Business;01/2026
C2897;9atratech;Agritech;01/2026
C2898;AL BAYEN;Advanced Manufacturing & Robotics;01/2026
C2899;Enissay Studio;Ad Tech and Creative Tech;01/2026
C2900;BNJMO Studios;Ad Tech and Creative Tech;01/2026
C2901;Compta Smart Solutions;Business Software and services;01/2026
C2902;Dash Master;Business Software and services;01/2026
C2903;HEXA5 SOLUTIONS;Security;02/2026
C2904;MASSAR PERFECTION;Business Software and services;02/2026
C2905;Kessa;Fintech;02/2026
C2906;My Quality Assistant Team /;Business Software and;02/2026
C2907;ALGORIA FACTORY;services Business Software and services;02/2026
C2908;citrustech;Agritech;02/2026
C2909;Estimo;Real Estate Tech;02/2026
C2910;Intheair Labs;Business Software and services;02/2026
C2911;Teleon;Business Software and services;02/2026
C2912;Talento;Business Software and services;02/2026
C2913;Freshk;Agritech;02/2026
C2914;cognitiex;EdTech;02/2026
C2915;Fastoch;Mobility;02/2026
C2916;Styly App;Commerce and shopping;02/2026
C2917;ERPOptic;Fintech;02/2026
C2918;Diyese-GEN;Business Software and services;02/2026
C2919;GALYLIO;Business Software and services;02/2026
C2920;Hamo;Business Software and services;02/2026
C2921;Darli;Real Estate Tech;02/2026
C2922;Inlumya;EdTech;02/2026
C2923;e-syndic;Business Software and services;02/2026
C2924;Tunisia Camp;TravelTech;02/2026
C2925;Integrated Analysis and Decision Solution;Ad Tech and Creative Tech;02/2026
C2926;Spovio;Consumer products and services;02/2026
C2927;zitoun ai technology lab;Business Software and services;02/2026
C2928;Promoet;Commerce and shopping;02/2026
C2929;Sensei AI;Business Software and services;02/2026
C2930;KweekTech;FoodTech & New Food;02/2026
C2931;Tiejob;Business Software and services;02/2026
C2932;Edutime;EdTech;02/2026
C2933;ZIARA;Real Estate Tech;02/2026
C2934;LysiteK;Business Software and services;02/2026
C2935;Casanova;Consumer products and services;02/2026
C2936;Padel Insights;Business Software and services;02/2026
C2937;AutoSimix;Advanced Manufacturing & Robotics;02/2026
C2938;Real Time Data Logger-RTDL;HealthTech;02/2026
C2939;WIDITION;Wellness;03/2026
C2940;Talent 619;Business Software and services;03/2026
C2941;ComptaRise;Fintech;03/2026
C2942;Pharma link;HealthTech;03/2026
C2943;Fitories;HealthTech;03/2026
C2944;WattzHub Tunisie;Mobility;03/2026
C2945;CnBees;Fintech;03/2026
C2946;TrinovaQ;Business Software and services;03/2026
C2947;Cosmos;Business Software and services;03/2026
C2948;RASD - Risk Assessment & Security Dashboard;Business Software and services;03/2026
C2949;Optiflows;Business Software and services;03/2026
C2950;Drivi.tn;EdTech;03/2026
C2951;Degla;Business Software and services;03/2026
C2952;Elbat7a.tn;Ad Tech and Creative Tech;03/2026
C2953;B-CAR;Mobility;03/2026
C2954;N2VERSE;Real Estate Tech;03/2026
C2955;Confirmed;Commerce and shopping;03/2026
C2956;LoopImpact;Environment;03/2026
C2957;Vexylio Reg.;HealthTech;03/2026
C2958;DigiTechBridge360;Business Software and services;03/2026
C2959;Djanguil;Business Software and services;03/2026
C2960;DropWise Technologie;Agritech;03/2026
C2961;Kiloklean;Environment;03/2026
C2962;NB PRODUCTS;Agritech;03/2026
C2963;DataIndus;Advanced Manufacturing & Robotics;03/2026
C2964;NexioT;Advanced Manufacturing & Robotics;03/2026
C2965;xshop;Business Software and services;03/2026
C2966;cantinou;HealthTech;03/2026
C2967;MindCura;HealthTech;03/2026
C2968;KindOfHero;EdTech;03/2026
C2969;Plantini;Agritech;03/2026
C2970;SkySwift Medical;HealthTech;03/2026
C2971;Cure Care;HealthTech;03/2026
C2972;VLOX;Mobility;03/2026
C2973;Société DoYield Tunisie / Projet RevMate;Business Software and services;03/2026
C2974;Fiel Medina;TravelTech;03/2026
C2975;Ecoshare;Transportation;04/2026
C2976;MyLabSkills;EdTech;04/2026
C2977;WiHelp;HealthTech;04/2026
C2978;YesCodi;EdTech;04/2026
C2979;Chimie Verte;CleanTech;04/2026
C2980;PolstarAI;EdTech;04/2026
C2981;agri résilience;FoodTech;04/2026
C2982;Chabaqa;EdTech;04/2026
C2983;EUKLYDIA;AdTech;04/2026
C2984;TransitTN;Transportation;04/2026
C2985;Qvision;Smart city;04/2026
C2986;Houny;Websites and mobile apps;04/2026
C2987;Alhazen AI;Logistics;04/2026
C2988;Ask Tanit;HealthTech;04/2026
C2989;Roots Care Cubes;CleanTech;04/2026
C2990;moujib.com;Websites and mobile apps;04/2026
C2991;Twee Ai;Employment;04/2026
C2992;AL RAZI AI;HealthTech;04/2026
C2993;Talent Verse;Employment;04/2026
C2994;société VISENIOUS SUARL;ERP;04/2026
C2995;Discounts;Marketplace / e-commerce;04/2026
C2996;Hotelgenius.app;TravelTech;04/2026
C2997;eco green watering / eco xtreme;Agritech;04/2026
C2998;Tshopily;Websites and mobile apps;04/2026
C2999;PARPECO;Construction;04/2026
C3000;DIGIMY;Learning;04/2026
C3001;TUTLAYT TRANSLATIONS;Marketplace / e-commerce;04/2026
C3002;Terraconnect;SpaceTech;04/2026
C3003;EcomEyes;Websites and mobile apps;04/2026
C3004;Omni Links;Productivity;04/2026
C3005;SMARTCO;Pharma;04/2026
C3006;360TN;Retail;04/2026
C3007;FitoGramme;HealthTech;04/2026
C3008;Meta Health;HealthTech;04/2026
C3009;Noqlah;Other;04/2026
C3010;SmartGEO;AdTech;04/2026
C3011;Proovlab;HealthTech;04/2026
C3012;History Connexion;HealthTec h;04/2026
C3013;Clubedge Digital Systems;Social Business;04/2026
C3014;Tunisian Online Teachers;EdTech;04/2026
C3015;Beauté privée;E-commerce;04/2026
C3016;DeVolution;Edtech;04/2026
C3017;AL idhafa;Other;05/2026
C3018;Ansab ب سنأ;Websites and mobile apps;05/2026
C3019;Biopot;Biotech;05/2026
C3020;neptune.tn;Marketplace;05/2026
C3021;Brimind;Other;05/2026
C3022;Estateboost;PropTech;05/2026
C3023;OKGO;Websites and mobile apps;05/2026
C3024;Sidekick4All ONETEEM Tunisia SUARL;Productivity;05/2026
C3025;Legatio Technologies;Legal Tech;05/2026
C3026;INOVENTIS;Smart city;05/2026
C3027;PLATEFORME AUTOMOBILE INTELLIGENTE;InsuranceTech;05/2026
C3028;Qodecheck;Productivity;05/2026
C3029;TaskWise AI;Productivity;05/2026
C3030;ThreeRust Engine;Gaming;05/2026
C3031;Tunisie Freelance;Employment;05/2026
C3032;cleanoov;Robotics;05/2026
C3033;BAYYOU LABS;Other;05/2026
C3034;YuboKits;Robotics;05/2026
C3035;BlueBox Labs;Agritech;05/2026
C3036;kounfit;FoodTech;05/2026
C3037;MOSOFTY;HealthTech;05/2026
C3038;Komein;TravelTech;05/2026
C3039;CorHexia;HealthTech;05/2026
C3040;Workior;HealthTech;05/2026
C3041;LeaCall;Websites and mobile apps;05/2026
C3042;SIROCCO (Jobinterview.live);RH;05/2026
C3043;Mariage TN;Events;05/2026
C3044;Revisplus;EdTech;05/2026
C3045;Playfast;Sport;05/2026
C3046;DossiMed;HealthTech;05/2026
C3047;ALCURA;HealthTech;05/2026
C3048;Twelev8;EdTech;05/2026
C3049;Tadbir AI;Environment;05/2026
C3050;"STE ""ACCENT"" ALPHA CONNECT COMPUTING FOR ENTERPRISES";IoT;05/2026
C3051;Dourou;Payments;06/2026
C3052;Athletika;Sport;06/2026
C3053;M2P INNOVATION;Customer support;06/2026
C3054;Drive N Go Mobile Car Solutions;Logistics;06/2026
C3055;IFBW;Other;06/2026
C3056;MedCalc;HealthTech;06/2026
C3057;montransporteur;Logistics;06/2026
C3058;BeanBack;Biotech;06/2026
C3059;Imperia AI;Websites and mobile apps;06/2026
C3060;Ktebi Ktebek;Marketplace;06/2026
C3061;Fouteta;Marketplace / e-commerce;06/2026
C3062;CLEVERSCHED;RH;06/2026
C3063;Barakeat;CleanTech;06/2026
C3064;Nexæra AI;CyberSecurity;06/2026
C3065;Chaima Création;Other;06/2026
C3066;Rinpen;Smart devices;06/2026
C3067;MediSync;HealthTech;06/2026
C3068;SAVE YOUR ENERGY;Energy;06/2026
C3069;Integrated Robotics & Intelligent Systems (IRIS);Maps;06/2026
C3070;BE THE BOSS ACADEMY;AdTech;06/2026
C3071;Tundata;E-commerce;06/2026
C3072;OrdoScope;HealthTech;06/2026
C3073;ARTCHAD;Art;06/2026
C3074;smartbook.tn;Websites and mobile apps;06/2026
C3075;CARBOLIA;CleanTech;06/2026
C3076;Tikana;Productivity;06/2026
C3077;Pixelgate studio;Entertainment;06/2026
C3078;ConneXtream;AdTech;06/2026
C3079;Semsem;FoodTech;06/2026
C3080;ShadowTwin;CyberSecurity;06/2026
C3081;Medify VR;HealthTech;06/2026
C3082;DEVENCE LAB;CyberSecurity;06/2026
C3083;Xapp;AdTech;06/2026
C3084;GP9;Media;06/2026
C3085;ONETEEM TUNISIA SUARL;Business Software and services;06/2026
C3086;Optiflows Technologies;Business Software and services;06/2026
C3087;TALENTO NETWORK;Business Software and services;06/2026
C3088;APTYX;Iot;06/2026
C3089;Saghroun.com;E-commerce;06/2026
C3090;Fidelicia;Marketing;10/2020
C3091;Qartaj;E-commerce;10/2020
C3092;Animadop;Plateforme Sociale;10/2020
C3093;EATISY;Logiciel;10/2020
C3094;LES SOUKS.COM SARL;E-commerce;10/2020
C3095;Knowledge and Business Intelligence Integration;Big Data;10/2020
C3096;Toumi Electronics;Autre contenu créatif;10/2020
C3097;Caprigène Impact Investing;Biotechnologie;10/2020
C3098;Marhba.tn Experiences;E-commerce;10/2020
C3099;E W;E-commerce;10/2020
C3100;Liberrex;Logiciel;10/2020
C3101;بﺎﺗﻛ ﺔﻠﺣر Journey;EdTech;10/2020
C3102;Keto Life Style;E-commerce;10/2020
C3103;ECG Lab;Health Tech;10/2020
C3104;VIRGIN;Cleantech;10/2020
C3105;international business space;Autre contenu créatif;10/2020
C3106;DIGIWAY SOLUTIONS;AI;10/2020
C3107;INTERNATIONAL COACH START-UP;IoT;10/2020
C3108;eStores Factory;E-commerce;10/2020
C3109;ibtikar;Autre contenu créatif;10/2020
C3110;EXPLOIT CONSULT;Agritech;10/2020
C3111;Classroom;Autre contenu créatif;10/2020
C3112;prognet;Mobile;10/2020
C3113;EVENT-TECH 3D;Plateforme Sociale;10/2020
C3114;GestiOs;Logiciel;10/2020
C3115;9dhaya.tn;Logistique;10/2020
C3116;Business Medical Revolution;Health Tech;10/2020
C3117;www.Legalup.tn;Autre contenu créatif;10/2020
C3118;ReserviTounsi;E-commerce;10/2020
C3119;La Moudha.tn;Marketing;10/2020
C3120;ELECTRICITY B2B;E-commerce;10/2020
C3121;FlahaTek;Agritech;10/2020
C3122;PLEXUS;Health Tech;10/2020
C3123;Tunisia-cryptomonnaies;Blockchain & cryptocurrency;10/2020
C3124;Tynass information technologie;Autre contenu créatif;10/2020
C3125;PEPOLLS;Plateforme Sociale;10/2020
C3126;DariDar Corporation;E-commerce;10/2020
C3127;Robo Care;Agritech;10/2020
C3128;"AREV ""Makhbazti Digitale""";E-commerce;10/2020
C3129;Fasteas technology;Plateforme Sociale;10/2020
C3130;ilboursa.com / Société African Web Company;IT;10/2020
